Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
67,691.0,591.0,23.5,865700.0,741300.0,29400.0,190.19174586336374,988.0,1320.0,16.087986463620982,1.3913257053656194,45482.0,39515.0,1360.0,56861700.0,49403600.0,1708500.0,181.5506458978654,988.0,1320.0,615537.0,1.3848482974920469
68,501.0,635.0,24.5,630850.0,792850.0,30200.0,189.65615839954904,988.0,1320.0,16.169291338582678,1.3884160653261755,46060.0,40201.0,1390.0,57592200.0,50258000.0,1745300.0,181.74611476846368,988.0,1320.0,626641.0,1.391983833160304
69,779.0,700.0,26.5,979050.0,872900.0,33800.0,187.87914014468802,988.0,1320.0,16.07357142857143,1.3979174299835697,47040.0,40915.0,1413.0,58819800.0,51149400.0,1776100.0,181.76788512817726,988.0,1320.0,638040.0,1.4038510268068354
70,691.0,687.5,20.0,863500.0,858600.0,26200.0,181.7863274176461,988.0,1320.0,16.01818181818182,1.3961489843320187,47442.0,41576.0,1430.0,59319200.0,51975200.0,1797700.0,181.7474378605576,988.0,1320.0,648666.0,1.388446941857202
71,490.0,697.5,18.0,604500.0,872400.0,22550.0,180.33285490466452,988.0,1320.0,16.210752688172043,1.389487275822775,48020.0,42310.0,1449.0,60028800.0,52894200.0,1821200.0,181.72095699339707,988.0,1320.0,660654.0,1.3905276097883479
72,779.0,698.0,20.0,964400.0,873150.0,25200.0,183.89475608582669,988.0,1320.0,16.360315186246417,1.3976136779109138,49000.0,42972.0,1470.0,61248000.0,53721500.0,1848100.0,181.81682152851783,988.0,1320.0,671505.0,1.40469974603348
73,691.0,646.5,21.5,861250.0,804800.0,26850.0,185.13465942802333,988.0,1320.0,16.095901005413765,1.4015341409935798,49402.0,43603.0,1492.0,61751300.0,54503800.0,1874900.0,181.82209251735006,988.0,1320.0,681466.0,1.3983685359536797
74,490.0,629.0,24.5,616950.0,781000.0,29100.0,187.52096795253001,988.0,1320.0,15.915739268680445,1.3927491454388758,49980.0,44230.0,1519.0,62481900.0,55283500.0,1906300.0,181.97978289108707,988.0,1320.0,691527.0,1.3871297549240718
75,779.0,629.5,23.0,979350.0,782350.0,27500.0,186.8020029681141,988.0,1320.0,16.11119936457506,1.388413895747969,50960.0,44862.0,1538.0,63710000.0,56068500.0,1929900.0,181.9621524987781,988.0,1320.0,701750.0,1.3896980365718665
76,980.0,673.0,17.0,1225400.0,841150.0,20650.0,178.21919703856076,988.0,1320.0,16.177563150074295,1.3895348848432767,51940.0,45576.0,1553.0,64932700.0,56965800.0,1947600.0,181.86966791991287,988.0,1320.0,713302.0,1.389371733114687
