time,ids,ids_mode,satellite_id,source_ip,target_ip,target_port,ground_truth,detected,action,score,detail
236.50000000001953,HR-IDS,heuristic,199,31.26.178.88,75.107.141.110,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.50000000001953,HR-IDS,heuristic,35,79.246.32.49,191.158.218.247,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.50000000001953,HR-IDS,heuristic,200,26.174.30.154,154.115.184.78,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.55000000001954,HR-IDS,heuristic,341,234.226.139.225,170.169.141.131,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.55000000001954,HR-IDS,heuristic,1199,116.230.32.244,227.243.56.178,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.60000000001955,HR-IDS,heuristic,1062,246.43.184.30,25.31.208.153,22,malicious,0,malicious_executed,0,"{'matched_reasons': [], 'base_code': None}"
236.60000000001955,HR-IDS,heuristic,1068,203.21.77.36,42.117.70.38,22,malicious,0,malicious_executed,0,"{'matched_reasons': [], 'base_code': None}"
236.60000000001955,HR-IDS,heuristic,364,171.1.11.75,170.34.233.70,22,malicious,1,malicious_blocked,0.8333333333333334,"{'matched_reasons': ['increased length of malicious code', 'similarity with known malicious code exceeds 50%', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.65000000001956,HR-IDS,heuristic,964,14.32.149.60,148.241.90.3,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.65000000001956,HR-IDS,heuristic,964,195.170.70.41,148.241.90.3,22,malicious,1,malicious_blocked,0.8333333333333334,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent Linux system-call ending', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.65000000001956,HR-IDS,heuristic,1263,161.203.8.58,171.30.248.202,22,malicious,0,malicious_executed,0,"{'matched_reasons': [], 'base_code': None}"
236.75000000001958,HR-IDS,heuristic,1003,5.149.105.165,143.165.110.247,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
236.8000000000196,HR-IDS,heuristic,860,118.81.190.26,164.210.6.241,22,malicious,0,malicious_executed,0,"{'matched_reasons': [], 'base_code': None}"
236.8000000000196,HR-IDS,heuristic,900,57.176.62.21,9.229.124.133,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.8000000000196,HR-IDS,heuristic,299,129.207.26.11,3.161.255.214,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.8000000000196,HR-IDS,heuristic,902,127.161.214.96,77.153.125.46,22,malicious,1,malicious_blocked,0.6666666666666666,"{'matched_reasons': ['increased length of malicious code', 'abnormal increase in NOP instructions', 'consistent register initialization', 'increased NOP instruction ratio'], 'base_code': '1\xc0Ph//shh/bin\x89\xe3PS\x89\xe1\x99\xb0\x0b\xcd\x80'}"
236.8000000000196,HR-IDS,heuristic,267,22.11.88.163,165.4.142.3,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
237.05000000001965,HR-IDS,heuristic,707,91.135.222.80,246.29.120.47,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
237.7500000000198,HR-IDS,heuristic,964,158.229.52.253,148.241.90.3,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
237.80000000001982,HR-IDS,heuristic,860,37.64.228.191,164.210.6.241,22,benign,0,benign_allowed,0,"{'matched_reasons': [], 'base_code': None}"
